algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
pso,levy,50,28,3.212840417e-14,100000,3.2985
pso,levy,50,29,2.23551551e-14,100000,3.3131
pso,levy,50,30,5.82785553e-15,100000,3.2993
pso,levy,100,1,10.05199638,100000,3.3904
pso,levy,100,2,1.893149215,100000,3.3713
pso,levy,100,3,0.0008399966342,100000,3.381
pso,levy,100,4,0.001176929868,100000,3.3871
pso,levy,100,5,9.980865916e-05,100000,3.3721
pso,levy,100,6,5.74169484e-05,100000,3.3672
pso,levy,100,7,5.323393052e-05,100000,3.3637
pso,levy,100,8,2.226871138,100000,3.3685
pso,levy,100,9,0.0004138693014,100000,3.3804
pso,levy,100,10,5.062751981,100000,3.3644
pso,levy,100,11,0.9056132412,100000,3.3741
pso,levy,100,12,5.065298871,100000,3.3848
pso,levy,100,13,0.0002102022781,100000,3.3758
pso,levy,100,14,0.00295738966,100000,3.3771
pso,levy,100,15,3.975545121,100000,3.3757
pso,levy,100,16,3.974794342,100000,3.3709
pso,levy,100,17,2.72324774e-05,100000,3.3744
pso,levy,100,18,4.954539792e-05,100000,3.3625
pso,levy,100,19,0.001419104737,100000,3.3797
pso,levy,100,20,0.0002827907254,100000,3.3726
pso,levy,100,21,0.9737235552,100000,3.3765
pso,levy,100,22,8.561209965,100000,3.3757
pso,levy,100,23,0.9055131111,100000,3.3698
pso,levy,100,24,5.770070172e-05,100000,3.378
pso,levy,100,25,0.0008752740126,100000,3.3634
pso,levy,100,26,0.0001607062446,100000,3.371
pso,levy,100,27,0.0002453214218,100000,3.3693
pso,levy,100,28,6.061116286,100000,3.3648
pso,levy,100,29,0.001965882462,100000,3.3712
pso,levy,100,30,9.9659125e-06,100000,3.3723
