algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
de,rosenbrock,30,15,19.65645096,100000,4.3014
de,rosenbrock,30,16,21.71597841,100000,4.2815
de,rosenbrock,30,17,18.62768099,100000,4.3022
de,rosenbrock,30,18,21.33154756,100000,4.2564
de,rosenbrock,30,19,18.65922019,100000,4.3037
de,rosenbrock,30,20,19.88282074,100000,4.2922
de,rosenbrock,30,21,17.55939936,100000,4.2931
de,rosenbrock,30,22,18.79664286,100000,4.2816
de,rosenbrock,30,23,19.50526755,100000,4.3104
de,rosenbrock,30,24,20.86633441,100000,4.2853
de,rosenbrock,30,25,18.33114016,100000,4.2815
de,rosenbrock,30,26,21.58211266,100000,4.3081
de,rosenbrock,30,27,18.84597084,100000,4.2626
de,rosenbrock,30,28,22.71932668,100000,4.2824
de,rosenbrock,30,29,19.22227801,100000,4.284
de,rosenbrock,30,30,18.32622069,100000,4.2768
de,rosenbrock,50,1,141.0695306,100000,4.3292
de,rosenbrock,50,2,115.2734588,100000,4.2777
de,rosenbrock,50,3,68.68660478,100000,4.3079
de,rosenbrock,50,4,101.042819,100000,4.2978
de,rosenbrock,50,5,167.0940042,100000,4.3218
de,rosenbrock,50,6,75.94875523,100000,4.3199
de,rosenbrock,50,7,108.1285928,100000,4.3022
de,rosenbrock,50,8,98.69235776,100000,4.3157
de,rosenbrock,50,9,158.1483543,100000,4.3024
de,rosenbrock,50,10,149.0172612,100000,4.2918
de,rosenbrock,50,11,89.87198601,100000,4.3169
de,rosenbrock,50,12,96.11966002,100000,4.3384
de,rosenbrock,50,13,48.91310691,100000,4.3009
de,rosenbrock,50,14,101.4862716,100000,4.2952
de,rosenbrock,50,15,89.87528279,100000,4.3206
de,rosenbrock,50,16,101.6825705,100000,4.2905
de,rosenbrock,50,17,104.7856413,100000,4.3169
de,rosenbrock,50,18,83.91696415,100000,4.3035
de,rosenbrock,50,19,117.8506059,100000,4.3145
de,rosenbrock,50,20,141.2462868,100000,4.2817
de,rosenbrock,50,21,87.32229706,100000,4.3129
de,rosenbrock,50,22,75.96502815,100000,4.2749
de,rosenbrock,50,23,82.77751691,100000,4.2985
de,rosenbrock,50,24,68.60365438,100000,4.3177
de,rosenbrock,50,25,213.5365427,100000,4.2946
de,rosenbrock,50,26,95.31994119,100000,4.3102
