algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
ag,rosenbrock,100,29,149.7507909,100000,3.6832
ag,rosenbrock,100,30,88.10767554,100000,3.6849
ag,sum_squares,30,1,1.126467003e-32,100000,3.5251
ag,sum_squares,30,2,9.374507702e-33,100000,3.5248
ag,sum_squares,30,3,1.856824813e-32,100000,3.5191
ag,sum_squares,30,4,3.471465892e-32,100000,3.5321
ag,sum_squares,30,5,1.814578208e-32,100000,3.529
ag,sum_squares,30,6,3.345145053e-31,100000,3.5248
ag,sum_squares,30,7,2.005869189e-32,100000,3.5357
ag,sum_squares,30,8,7.336368601e-32,100000,3.5119
ag,sum_squares,30,9,1.597541624e-31,100000,3.5241
ag,sum_squares,30,10,1.100354545e-32,100000,3.5231
ag,sum_squares,30,11,1.932193828e-31,100000,3.5469
ag,sum_squares,30,12,2.755872141e-31,100000,3.5304
ag,sum_squares,30,13,8.094340005e-33,100000,3.5334
ag,sum_squares,30,14,5.065768938e-31,100000,3.5321
ag,sum_squares,30,15,1.270596897e-31,100000,3.5277
ag,sum_squares,30,16,6.129159562e-33,100000,3.5478
ag,sum_squares,30,17,2.75669107e-32,100000,3.5353
ag,sum_squares,30,18,3.647116704e-33,100000,3.5415
ag,sum_squares,30,19,2.841032353e-30,100000,3.5224
ag,sum_squares,30,20,1.359712979e-32,100000,3.5405
ag,sum_squares,30,21,6.07469137e-32,100000,3.5334
ag,sum_squares,30,22,9.456053083e-32,100000,3.528
ag,sum_squares,30,23,2.85596493e-32,100000,3.5684
ag,sum_squares,30,24,2.36777999e-31,100000,3.5271
ag,sum_squares,30,25,5.752757554e-31,100000,3.5525
ag,sum_squares,30,26,2.53562737e-32,100000,3.5232
ag,sum_squares,30,27,1.379426712e-31,100000,3.5189
ag,sum_squares,30,28,1.974497872e-31,100000,3.5288
ag,sum_squares,30,29,2.515683059e-31,100000,3.5302
ag,sum_squares,30,30,4.5841376e-32,100000,3.5307
ag,sum_squares,50,1,8.919445822e-06,100000,3.5743
ag,sum_squares,50,2,7.733921704e-06,100000,3.5652
ag,sum_squares,50,3,4.35533896e-06,100000,3.571
ag,sum_squares,50,4,1.588776668e-05,100000,3.5711
ag,sum_squares,50,5,1.478083434e-05,100000,3.5962
ag,sum_squares,50,6,1.408763848e-05,100000,3.5733
ag,sum_squares,50,7,3.448425854e-06,100000,3.6116
ag,sum_squares,50,8,1.354307303e-05,100000,3.5794
ag,sum_squares,50,9,1.349557288e-05,100000,3.6796
ag,sum_squares,50,10,8.17730513e-06,100000,3.6433
ag,sum_squares,50,11,8.392244915e-06,100000,3.6231
ag,sum_squares,50,12,6.344275689e-06,100000,3.7555
ag,sum_squares,50,13,1.018740868e-05,100000,3.6017
ag,sum_squares,50,14,6.322640779e-06,100000,3.5725
ag,sum_squares,50,15,1.041221979e-05,100000,3.5705
ag,sum_squares,50,16,8.375373323e-06,100000,3.587
ag,sum_squares,50,17,6.23323702e-06,100000,3.5758
ag,sum_squares,50,18,5.619715934e-06,100000,3.5645
ag,sum_squares,50,19,7.173604358e-06,100000,3.61
ag,sum_squares,50,20,1.049807281e-05,100000,3.5949
ag,sum_squares,50,21,1.74836014e-05,100000,3.6135
ag,sum_squares,50,22,5.452314778e-06,100000,3.5753
ag,sum_squares,50,23,1.443020242e-05,100000,3.6088
ag,sum_squares,50,24,1.808358283e-05,100000,3.5951
ag,sum_squares,50,25,8.868407471e-06,100000,3.5706
ag,sum_squares,50,26,1.260396565e-05,100000,3.6045
ag,sum_squares,50,27,1.720747952e-05,100000,3.5913
ag,sum_squares,50,28,6.533532188e-06,100000,3.5854
ag,sum_squares,50,29,3.240343818e-06,100000,3.6031
ag,sum_squares,50,30,4.636809297e-06,100000,3.5787
ag,sum_squares,100,1,0.02506007114,100000,3.6825
ag,sum_squares,100,2,0.01328735388,100000,3.6699
ag,sum_squares,100,3,0.02112884663,100000,3.6856
ag,sum_squares,100,4,0.01881019521,100000,3.654
ag,sum_squares,100,5,0.01455162425,100000,3.6458
ag,sum_squares,100,6,0.01677981796,100000,3.6563
ag,sum_squares,100,7,0.01373182211,100000,3.6826
ag,sum_squares,100,8,0.3363039232,100000,3.6532
ag,sum_squares,100,9,0.01590108838,100000,3.6596
ag,sum_squares,100,10,0.01268406995,100000,3.672
ag,sum_squares,100,11,0.0137382863,100000,3.6635
ag,sum_squares,100,12,0.01717329827,100000,3.6476
ag,sum_squares,100,13,0.0207128259,100000,3.6486
ag,sum_squares,100,14,0.0491375775,100000,3.6737
ag,sum_squares,100,15,0.01491462215,100000,3.6512
ag,sum_squares,100,16,0.01805319725,100000,3.6523
ag,sum_squares,100,17,0.01670925211,100000,3.6563
ag,sum_squares,100,18,0.02642122632,100000,3.668
ag,sum_squares,100,19,0.02926831666,100000,3.6825
ag,sum_squares,100,20,0.01712828776,100000,3.6804
ag,sum_squares,100,21,0.02673927404,100000,3.6593
ag,sum_squares,100,22,0.01084705109,100000,3.6915
ag,sum_squares,100,23,0.0151295175,100000,3.6673
ag,sum_squares,100,24,0.01779527385,100000,3.695
ag,sum_squares,100,25,0.01560267546,100000,3.6869
ag,sum_squares,100,26,0.01841477005,100000,3.6674
ag,sum_squares,100,27,0.0133416341,100000,3.6878
