algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
epso,sum_squares,50,10,1036.157225,100000,3.2247
epso,sum_squares,50,11,1665.837203,100000,3.2291
epso,sum_squares,50,12,945.9177489,100000,3.2097
epso,sum_squares,50,13,1172.755071,100000,3.2125
epso,sum_squares,50,14,1601.966068,100000,3.1939
epso,sum_squares,50,15,1652.341387,100000,3.2173
epso,sum_squares,50,16,1230.770797,100000,3.2055
epso,sum_squares,50,17,1365.905824,100000,3.2252
epso,sum_squares,50,18,1192.241676,100000,3.2106
epso,sum_squares,50,19,1405.465228,100000,3.2235
epso,sum_squares,50,20,906.5718492,100000,3.2196
epso,sum_squares,50,21,1419.896315,100000,3.2211
epso,sum_squares,50,22,1673.375783,100000,3.2073
epso,sum_squares,50,23,1565.580693,100000,3.2162
epso,sum_squares,50,24,1900.304102,100000,3.2161
epso,sum_squares,50,25,1152.842279,100000,3.1928
epso,sum_squares,50,26,1771.762486,100000,3.2153
epso,sum_squares,50,27,742.9013393,100000,3.206
epso,sum_squares,50,28,1501.389268,100000,3.2053
epso,sum_squares,50,29,1228.273178,100000,3.2208
epso,sum_squares,50,30,1226.618275,100000,3.2057
epso,sum_squares,100,1,8061.191271,100000,3.243
epso,sum_squares,100,2,10348.63666,100000,3.2482
epso,sum_squares,100,3,12546.20658,100000,3.2563
epso,sum_squares,100,4,6929.666921,100000,3.2553
epso,sum_squares,100,5,8498.847043,100000,3.2561
epso,sum_squares,100,6,6831.3659,100000,3.2577
epso,sum_squares,100,7,5781.26014,100000,3.2694
epso,sum_squares,100,8,10460.74681,100000,3.2436
epso,sum_squares,100,9,10128.49683,100000,3.2625
epso,sum_squares,100,10,7346.403563,100000,3.2665
epso,sum_squares,100,11,6402.859478,100000,3.2455
epso,sum_squares,100,12,9812.002461,100000,3.2434
epso,sum_squares,100,13,9301.003239,100000,3.2466
epso,sum_squares,100,14,9711.192415,100000,3.2496
epso,sum_squares,100,15,8741.984696,100000,3.2543
epso,sum_squares,100,16,6603.537372,100000,3.2463
epso,sum_squares,100,17,9618.811405,100000,3.2541
epso,sum_squares,100,18,8261.010007,100000,3.2313
epso,sum_squares,100,19,7050.334362,100000,3.2636
epso,sum_squares,100,20,9970.615486,100000,3.2541
epso,sum_squares,100,21,11023.7807,100000,3.2517
epso,sum_squares,100,22,8615.515661,100000,3.2456
epso,sum_squares,100,23,11241.47993,100000,3.2694
epso,sum_squares,100,24,9390.308578,100000,3.265
epso,sum_squares,100,25,8182.083924,100000,3.2593
epso,sum_squares,100,26,13902.23738,100000,3.2506
epso,sum_squares,100,27,11594.66083,100000,3.2278
epso,sum_squares,100,28,7943.795416,100000,3.2471
epso,sum_squares,100,29,12917.72221,100000,3.2548
epso,sum_squares,100,30,7405.006171,100000,3.2531
epso,dixon_price,30,1,2252.556259,100000,3.6668
epso,dixon_price,30,2,5023.288075,100000,3.6753
epso,dixon_price,30,3,4734.291268,100000,3.6693
epso,dixon_price,30,4,9710.182698,100000,3.677
epso,dixon_price,30,5,4730.398123,100000,3.6921
epso,dixon_price,30,6,351.1073142,100000,3.6816
epso,dixon_price,30,7,1547.752288,100000,3.668
epso,dixon_price,30,8,2333.927603,100000,3.6604
epso,dixon_price,30,9,1799.306011,100000,3.6792
epso,dixon_price,30,10,1060.914509,100000,3.6851
epso,dixon_price,30,11,2185.74937,100000,3.6685
epso,dixon_price,30,12,554.0725475,100000,3.694
epso,dixon_price,30,13,2560.695538,100000,3.6957
epso,dixon_price,30,14,541.8826233,100000,3.6566
epso,dixon_price,30,15,2985.889341,100000,3.6648
epso,dixon_price,30,16,2626.868236,100000,3.6512
epso,dixon_price,30,17,1711.029613,100000,3.6898
epso,dixon_price,30,18,4992.54294,100000,3.6979
epso,dixon_price,30,19,1046.248187,100000,3.6699
epso,dixon_price,30,20,1477.147903,100000,3.6808
epso,dixon_price,30,21,2664.224385,100000,3.6814
epso,dixon_price,30,22,2996.460169,100000,3.6756
epso,dixon_price,30,23,869.9153562,100000,3.6682
epso,dixon_price,30,24,1122.339877,100000,3.6731
epso,dixon_price,30,25,2695.394491,100000,3.6791
epso,dixon_price,30,26,2085.764953,100000,3.6682
epso,dixon_price,30,27,1535.25142,100000,3.6641
epso,dixon_price,30,28,4272.195755,100000,3.6618
epso,dixon_price,30,29,921.1287056,100000,3.6861
epso,dixon_price,30,30,3681.343889,100000,3.6435
epso,dixon_price,50,1,26204.78794,100000,3.7124
epso,dixon_price,50,2,38909.65385,100000,3.69
epso,dixon_price,50,3,17349.26367,100000,3.6968
epso,dixon_price,50,4,40212.57641,100000,3.6995
epso,dixon_price,50,5,28218.13085,100000,3.708
epso,dixon_price,50,6,11308.65498,100000,3.7059
epso,dixon_price,50,7,19009.3135,100000,3.7084
epso,dixon_price,50,8,34202.16239,100000,3.7013
epso,dixon_price,50,9,79008.48531,100000,3.6916
epso,dixon_price,50,10,20987.4289,100000,3.6883
epso,dixon_price,50,11,46293.92631,100000,3.7055
epso,dixon_price,50,12,8004.035681,100000,3.6949
epso,dixon_price,50,13,17583.52685,100000,3.7135
epso,dixon_price,50,14,12911.32041,100000,3.7021
epso,dixon_price,50,15,12809.93231,100000,3.6977
epso,dixon_price,50,16,21215.51884,100000,3.7008
epso,dixon_price,50,17,12341.9379,100000,3.7179
epso,dixon_price,50,18,17590.2795,100000,3.6903
epso,dixon_price,50,19,12261.17179,100000,3.6888
epso,dixon_price,50,20,11895.16687,100000,3.6948
epso,dixon_price,50,21,19698.15927,100000,3.7059
epso,dixon_price,50,22,20984.0114,100000,3.6813
epso,dixon_price,50,23,12482.9978,100000,3.6993
epso,dixon_price,50,24,85100.04335,100000,3.6903
epso,dixon_price,50,25,58812.58862,100000,3.721
epso,dixon_price,50,26,25265.92705,100000,3.7023
epso,dixon_price,50,27,36273.6373,100000,3.7082
epso,dixon_price,50,28,114455.5,100000,3.702
epso,dixon_price,50,29,32474.96243,100000,3.7058
epso,dixon_price,50,30,13333.69918,100000,3.6936
epso,dixon_price,100,1,206053.2339,100000,3.7649
epso,dixon_price,100,2,83467.27953,100000,3.7311
epso,dixon_price,100,3,411642.8633,100000,3.7677
epso,dixon_price,100,4,348649.3145,100000,3.7443
epso,dixon_price,100,5,152635.0198,100000,3.7571
epso,dixon_price,100,6,167719.3654,100000,3.7246
epso,dixon_price,100,7,207189.7193,100000,3.7486
epso,dixon_price,100,8,204229.4216,100000,3.7385
epso,dixon_price,100,9,218587.9833,100000,3.7364
epso,dixon_price,100,10,112595.7959,100000,3.7548
epso,dixon_price,100,11,297404.0452,100000,3.756
epso,dixon_price,100,12,511311.8467,100000,3.7251
epso,dixon_price,100,13,238606.1633,100000,3.7602
epso,dixon_price,100,14,106426.6749,100000,3.7227
epso,dixon_price,100,15,149638.9512,100000,3.7443
epso,dixon_price,100,16,201669.4994,100000,3.7892
epso,dixon_price,100,17,238820.1576,100000,3.7547
epso,dixon_price,100,18,108760.0623,100000,3.7296
epso,dixon_price,100,19,236320.8738,100000,3.7369
epso,dixon_price,100,20,363471.4731,100000,3.7392
epso,dixon_price,100,21,422227.9887,100000,3.7527
